number,index,Heart Rate
735,2018-09-27 08:59:10,70.0
736,2018-09-27 08:59:20,70.0
737,2018-09-27 08:59:30,70.0
738,2018-09-27 08:59:40,70.0
739,2018-09-27 08:59:50,70.0
740,2018-09-27 09:00:00,70.0
741,2018-09-27 09:00:10,70.0
742,2018-09-27 09:00:20,70.0
743,2018-09-27 09:00:30,70.0
744,2018-09-27 09:00:40,70.0
745,2018-09-27 09:00:50,70.0
746,2018-09-27 09:01:00,70.0
747,2018-09-27 09:01:10,70.0
748,2018-09-27 09:01:20,70.0
749,2018-09-27 09:01:30,70.0
750,2018-09-27 09:01:40,70.0
751,2018-09-27 09:01:50,70.0
752,2018-09-27 09:02:00,70.0
753,2018-09-27 09:02:10,70.0
754,2018-09-27 09:02:20,70.0
755,2018-09-27 09:02:30,70.0
756,2018-09-27 09:02:40,70.0
757,2018-09-27 09:02:50,70.0
758,2018-09-27 09:03:00,70.0
759,2018-09-27 09:03:10,70.0
760,2018-09-27 09:03:20,70.0
761,2018-09-27 09:03:30,70.0
762,2018-09-27 09:03:40,70.0
763,2018-09-27 09:03:50,70.0
764,2018-09-27 09:04:00,70.0
765,2018-09-27 09:04:10,70.0
766,2018-09-27 09:04:20,70.0
767,2018-09-27 09:04:30,70.0
768,2018-09-27 09:04:40,70.0
769,2018-09-27 09:04:50,70.0
770,2018-09-27 09:05:00,70.0
771,2018-09-27 09:05:10,70.0
772,2018-09-27 09:05:20,70.0
773,2018-09-27 09:05:30,70.0
774,2018-09-27 09:05:40,70.0
775,2018-09-27 09:05:50,70.0
776,2018-09-27 09:06:00,70.0
777,2018-09-27 09:06:10,70.0
778,2018-09-27 09:06:20,70.0
779,2018-09-27 09:06:30,70.0
780,2018-09-27 09:06:40,70.0
781,2018-09-27 09:06:50,70.0
782,2018-09-27 09:07:00,70.0
783,2018-09-27 09:07:10,70.0
784,2018-09-27 09:07:20,70.0
785,2018-09-27 09:07:30,70.0
786,2018-09-27 09:07:40,70.0
787,2018-09-27 09:07:50,70.0
788,2018-09-27 09:08:00,70.0
789,2018-09-27 09:08:10,70.0
790,2018-09-27 09:08:20,70.0
791,2018-09-27 09:08:30,70.0
792,2018-09-27 09:08:40,70.0
793,2018-09-27 09:08:50,70.0
794,2018-09-27 09:09:00,70.0
795,2018-09-27 09:09:10,70.0
796,2018-09-27 09:09:20,70.0
797,2018-09-27 09:09:30,70.0
798,2018-09-27 09:09:40,70.0
799,2018-09-27 09:09:50,70.0
800,2018-09-27 09:10:00,70.0
801,2018-09-27 09:10:10,70.0
802,2018-09-27 09:10:20,70.0
803,2018-09-27 09:10:30,70.0
804,2018-09-27 09:10:40,70.0
805,2018-09-27 09:10:50,70.0
806,2018-09-27 09:11:00,70.0
807,2018-09-27 09:11:10,70.0
808,2018-09-27 09:11:20,70.0
809,2018-09-27 09:11:30,70.0
810,2018-09-27 09:11:40,70.0
811,2018-09-27 09:11:50,70.0
812,2018-09-27 09:12:00,70.0
813,2018-09-27 09:12:10,70.0
814,2018-09-27 09:12:20,70.0
815,2018-09-27 09:12:30,70.0
816,2018-09-27 09:12:40,70.0
817,2018-09-27 09:12:50,70.0
818,2018-09-27 09:13:00,70.0
819,2018-09-27 09:13:10,70.0
820,2018-09-27 09:13:20,70.0
821,2018-09-27 09:13:30,70.0
822,2018-09-27 09:13:40,70.0
823,2018-09-27 09:13:50,70.0
824,2018-09-27 09:14:00,70.0
825,2018-09-27 09:14:10,70.0
826,2018-09-27 09:14:20,70.0
827,2018-09-27 09:14:30,70.0
828,2018-09-27 09:14:40,70.0
829,2018-09-27 09:14:50,70.0
830,2018-09-27 09:15:00,70.0
831,2018-09-27 09:15:10,70.0
832,2018-09-27 09:15:20,70.0
833,2018-09-27 09:15:30,70.0
834,2018-09-27 09:15:40,70.0
835,2018-09-27 09:15:50,70.0
836,2018-09-27 09:16:00,70.0
837,2018-09-27 09:16:10,70.0
838,2018-09-27 09:16:20,70.0
839,2018-09-27 09:16:30,70.0
840,2018-09-27 09:16:40,70.0
841,2018-09-27 09:16:50,70.0
842,2018-09-27 09:17:00,70.0
843,2018-09-27 09:17:10,70.0
844,2018-09-27 09:17:20,70.0
845,2018-09-27 09:17:30,70.0
846,2018-09-27 09:17:40,70.0
847,2018-09-27 09:17:50,70.0
848,2018-09-27 09:18:00,70.0
849,2018-09-27 09:18:10,70.0
850,2018-09-27 09:18:20,70.0
851,2018-09-27 09:18:30,70.0
852,2018-09-27 09:18:40,70.0
853,2018-09-27 09:18:50,70.0
854,2018-09-27 09:19:00,70.0
855,2018-09-27 09:19:10,70.0
856,2018-09-27 09:19:20,70.0
857,2018-09-27 09:19:30,70.0
858,2018-09-27 09:19:40,70.0
859,2018-09-27 09:19:50,70.0
860,2018-09-27 09:20:00,70.0
861,2018-09-27 09:20:10,70.0
862,2018-09-27 09:20:20,70.0
863,2018-09-27 09:20:30,70.0
864,2018-09-27 09:20:40,70.0
865,2018-09-27 09:20:50,70.0
866,2018-09-27 09:21:00,70.0
867,2018-09-27 09:21:10,70.0
868,2018-09-27 09:21:20,70.0
869,2018-09-27 09:21:30,70.0
870,2018-09-27 09:21:40,70.0
871,2018-09-27 09:21:50,70.0
872,2018-09-27 09:22:00,70.0
873,2018-09-27 09:22:10,70.0
874,2018-09-27 09:22:20,70.0
875,2018-09-27 09:22:30,70.0
876,2018-09-27 09:22:40,66.0
877,2018-09-27 09:22:50,66.5
878,2018-09-27 09:23:00,67.0
879,2018-09-27 09:23:10,67.75
880,2018-09-27 09:23:20,68.5
881,2018-09-27 09:23:30,69.25
882,2018-09-27 09:23:40,70.0
883,2018-09-27 09:23:50,78.0
884,2018-09-27 09:24:00,70.0
885,2018-09-27 09:24:10,70.0
886,2018-09-27 09:24:20,70.0
887,2018-09-27 09:24:30,70.0
888,2018-09-27 09:24:40,70.0
889,2018-09-27 09:24:50,70.0
890,2018-09-27 09:25:00,70.0
891,2018-09-27 09:25:10,70.0
892,2018-09-27 09:25:20,60.5
893,2018-09-27 09:25:30,53.0
894,2018-09-27 09:25:40,53.0
895,2018-09-27 09:25:50,55.833332
896,2018-09-27 09:26:00,58.666668
897,2018-09-27 09:26:10,61.5
898,2018-09-27 09:26:20,64.333336
899,2018-09-27 09:26:30,67.166664
900,2018-09-27 09:26:40,70.0
901,2018-09-27 09:26:50,71.0
902,2018-09-27 09:27:00,72.0
903,2018-09-27 09:27:10,79.0
904,2018-09-27 09:27:20,74.5
905,2018-09-27 09:27:30,70.0
906,2018-09-27 09:27:40,70.0
907,2018-09-27 09:27:50,70.0
908,2018-09-27 09:28:00,70.0
909,2018-09-27 09:28:10,70.0
910,2018-09-27 09:28:20,70.0
911,2018-09-27 09:28:30,70.0
912,2018-09-27 09:28:40,70.0
913,2018-09-27 09:28:50,70.0
914,2018-09-27 09:29:00,70.0
915,2018-09-27 09:29:10,70.0
916,2018-09-27 09:29:20,70.0
917,2018-09-27 09:29:30,70.0
918,2018-09-27 09:29:40,70.0
919,2018-09-27 09:29:50,70.0
920,2018-09-27 09:30:00,70.0
921,2018-09-27 09:30:10,70.0
922,2018-09-27 09:30:20,70.0
923,2018-09-27 09:30:30,70.0
924,2018-09-27 09:30:40,70.0
925,2018-09-27 09:30:50,70.0
926,2018-09-27 09:31:00,70.0
927,2018-09-27 09:31:10,70.0
928,2018-09-27 09:31:20,70.0
929,2018-09-27 09:31:30,70.0
930,2018-09-27 09:31:40,70.0
931,2018-09-27 09:31:50,70.0
932,2018-09-27 09:32:00,70.0
933,2018-09-27 09:32:10,70.0
934,2018-09-27 09:32:20,70.0
935,2018-09-27 09:32:30,70.0
936,2018-09-27 09:32:40,70.0
937,2018-09-27 09:32:50,70.0
938,2018-09-27 09:33:00,70.0
939,2018-09-27 09:33:10,70.0
940,2018-09-27 09:33:20,70.0
941,2018-09-27 09:33:30,70.0
942,2018-09-27 09:33:40,70.0
943,2018-09-27 09:33:50,70.0
944,2018-09-27 09:34:00,70.0
945,2018-09-27 09:34:10,70.0
946,2018-09-27 09:34:20,70.0
947,2018-09-27 09:34:30,70.0
948,2018-09-27 09:34:40,70.0
949,2018-09-27 09:34:50,70.0
950,2018-09-27 09:35:00,70.0
951,2018-09-27 09:35:10,70.0
952,2018-09-27 09:35:20,70.0
953,2018-09-27 09:35:30,70.0
954,2018-09-27 09:35:40,70.0
955,2018-09-27 09:35:50,70.0
956,2018-09-27 09:36:00,70.0
957,2018-09-27 09:36:10,70.0
958,2018-09-27 09:36:20,70.0
959,2018-09-27 09:36:30,70.0
960,2018-09-27 09:36:40,70.0
961,2018-09-27 09:36:50,70.0
962,2018-09-27 09:37:00,70.0
963,2018-09-27 09:37:10,70.0
964,2018-09-27 09:37:20,70.0
965,2018-09-27 09:37:30,70.0
966,2018-09-27 09:37:40,70.0
967,2018-09-27 09:37:50,70.0
968,2018-09-27 09:38:00,70.0
969,2018-09-27 09:38:10,70.0
970,2018-09-27 09:38:20,70.0
971,2018-09-27 09:38:30,70.0
972,2018-09-27 09:38:40,70.0
973,2018-09-27 09:38:50,70.0
974,2018-09-27 09:39:00,70.0
975,2018-09-27 09:39:10,70.0
976,2018-09-27 09:39:20,76.0
977,2018-09-27 09:39:30,75.5
978,2018-09-27 09:39:40,75.0
979,2018-09-27 09:39:50,76.0
980,2018-09-27 09:40:00,74.0
981,2018-09-27 09:40:10,72.0
982,2018-09-27 09:40:20,60.0
983,2018-09-27 09:40:30,56.5
984,2018-09-27 09:40:40,55.0
985,2018-09-27 09:40:50,56.0
986,2018-09-27 09:41:00,55.0
987,2018-09-27 09:41:10,53.5
988,2018-09-27 09:41:20,54.0
989,2018-09-27 09:41:30,54.5
990,2018-09-27 09:41:40,53.0
991,2018-09-27 09:41:50,53.0
992,2018-09-27 09:42:00,53.0
993,2018-09-27 09:42:10,53.0
994,2018-09-27 09:42:20,58.666668
995,2018-09-27 09:42:30,64.333336
996,2018-09-27 09:42:40,70.0
997,2018-09-27 09:42:50,70.0
998,2018-09-27 09:43:00,70.0
999,2018-09-27 09:43:10,70.0
1000,2018-09-27 09:43:20,70.0
1001,2018-09-27 09:43:30,70.0
1002,2018-09-27 09:43:40,70.0
1003,2018-09-27 09:43:50,97.0
1004,2018-09-27 09:44:00,99.0
1005,2018-09-27 09:44:10,115.0
1006,2018-09-27 09:44:20,114.0
1007,2018-09-27 09:44:30,109.0
1008,2018-09-27 09:44:40,106.0
1009,2018-09-27 09:44:50,115.0
1010,2018-09-27 09:45:00,121.0
1011,2018-09-27 09:45:10,117.5
1012,2018-09-27 09:45:20,113.5
1013,2018-09-27 09:45:30,114.0
1014,2018-09-27 09:45:40,121.0
1015,2018-09-27 09:45:50,116.0
1016,2018-09-27 09:46:00,110.0
1017,2018-09-27 09:46:10,104.0
1018,2018-09-27 09:46:20,98.0
1019,2018-09-27 09:46:30,95.5
1020,2018-09-27 09:46:40,95.5
1021,2018-09-27 09:46:50,99.0
1022,2018-09-27 09:47:00,105.0
1023,2018-09-27 09:47:10,110.0
1024,2018-09-27 09:47:20,110.5
1025,2018-09-27 09:47:30,111.0
1026,2018-09-27 09:47:40,111.0
1027,2018-09-27 09:47:50,110.33871
1028,2018-09-27 09:48:00,109.67742
1029,2018-09-27 09:48:10,109.01613
1030,2018-09-27 09:48:20,108.354836
1031,2018-09-27 09:48:30,107.69355
1032,2018-09-27 09:48:40,107.03226
1033,2018-09-27 09:48:50,106.370964
1034,2018-09-27 09:49:00,105.70968
1035,2018-09-27 09:49:10,105.048386
1036,2018-09-27 09:49:20,104.3871
1037,2018-09-27 09:49:30,103.72581
1038,2018-09-27 09:49:40,103.064514
1039,2018-09-27 09:49:50,102.40323
1040,2018-09-27 09:50:00,101.741936
1041,2018-09-27 09:50:10,101.08064
1042,2018-09-27 09:50:20,100.41936
1043,2018-09-27 09:50:30,99.758064
1044,2018-09-27 09:50:40,99.09677
1045,2018-09-27 09:50:50,98.435486
1046,2018-09-27 09:51:00,97.77419
1047,2018-09-27 09:51:10,97.1129
1048,2018-09-27 09:51:20,96.451614
1049,2018-09-27 09:51:30,95.79032
1050,2018-09-27 09:51:40,95.129036
1051,2018-09-27 09:51:50,94.46774
1052,2018-09-27 09:52:00,93.80645
1053,2018-09-27 09:52:10,93.145164
1054,2018-09-27 09:52:20,92.48387
1055,2018-09-27 09:52:30,91.82258
1056,2018-09-27 09:52:40,91.16129
1057,2018-09-27 09:52:50,90.5
1058,2018-09-27 09:53:00,89.83871
1059,2018-09-27 09:53:10,89.17742
1060,2018-09-27 09:53:20,88.51613
1061,2018-09-27 09:53:30,87.854836
1062,2018-09-27 09:53:40,87.19355
1063,2018-09-27 09:53:50,86.53226
1064,2018-09-27 09:54:00,85.870964
1065,2018-09-27 09:54:10,85.20968
1066,2018-09-27 09:54:20,84.548386
1067,2018-09-27 09:54:30,83.8871
1068,2018-09-27 09:54:40,83.22581
1069,2018-09-27 09:54:50,82.564514
1070,2018-09-27 09:55:00,81.90323
1071,2018-09-27 09:55:10,81.241936
1072,2018-09-27 09:55:20,80.58064
1073,2018-09-27 09:55:30,79.91936
1074,2018-09-27 09:55:40,79.258064
1075,2018-09-27 09:55:50,78.59677
1076,2018-09-27 09:56:00,77.935486
1077,2018-09-27 09:56:10,77.27419
1078,2018-09-27 09:56:20,76.6129
1079,2018-09-27 09:56:30,75.951614
1080,2018-09-27 09:56:40,75.29032
1081,2018-09-27 09:56:50,74.629036
1082,2018-09-27 09:57:00,73.96774
1083,2018-09-27 09:57:10,73.30645
1084,2018-09-27 09:57:20,72.645164
1085,2018-09-27 09:57:30,71.98387
1086,2018-09-27 09:57:40,71.32258
1087,2018-09-27 09:57:50,70.66129
1088,2018-09-27 09:58:00,70.0
1089,2018-09-27 09:58:10,70.0
1090,2018-09-27 09:58:20,70.0
1091,2018-09-27 09:58:30,70.0
1092,2018-09-27 09:58:40,70.0
1093,2018-09-27 09:58:50,70.0
1094,2018-09-27 09:59:00,70.0
1095,2018-09-27 09:59:10,70.0
1096,2018-09-27 09:59:20,70.0
1097,2018-09-27 09:59:30,70.0
1098,2018-09-27 09:59:40,70.0
1099,2018-09-27 09:59:50,70.0
1100,2018-09-27 10:00:00,70.0
1101,2018-09-27 10:00:10,70.0
1102,2018-09-27 10:00:20,70.0
1103,2018-09-27 10:00:30,70.0
1104,2018-09-27 10:00:40,70.0
1105,2018-09-27 10:00:50,70.0
1106,2018-09-27 10:01:00,70.0
1107,2018-09-27 10:01:10,70.0
1108,2018-09-27 10:01:20,70.0
1109,2018-09-27 10:01:30,70.0
1110,2018-09-27 10:01:40,70.0
1111,2018-09-27 10:01:50,70.0
1112,2018-09-27 10:02:00,70.0
1113,2018-09-27 10:02:10,70.0
1114,2018-09-27 10:02:20,70.0
1115,2018-09-27 10:02:30,70.0
1116,2018-09-27 10:02:40,70.0
1117,2018-09-27 10:02:50,70.0
1118,2018-09-27 10:03:00,70.0
1119,2018-09-27 10:03:10,70.0
1120,2018-09-27 10:03:20,70.0
1121,2018-09-27 10:03:30,70.0
1122,2018-09-27 10:03:40,70.0
1123,2018-09-27 10:03:50,70.0
1124,2018-09-27 10:04:00,70.0
1125,2018-09-27 10:04:10,70.0
1126,2018-09-27 10:04:20,70.0
1127,2018-09-27 10:04:30,70.0
1128,2018-09-27 10:04:40,70.0
1129,2018-09-27 10:04:50,70.0
1130,2018-09-27 10:05:00,70.0
1131,2018-09-27 10:05:10,70.0
1132,2018-09-27 10:05:20,70.0
1133,2018-09-27 10:05:30,70.0
1134,2018-09-27 10:05:40,70.0
1135,2018-09-27 10:05:50,70.0
1136,2018-09-27 10:06:00,70.0
1137,2018-09-27 10:06:10,70.0
1138,2018-09-27 10:06:20,70.0
1139,2018-09-27 10:06:30,70.0
1140,2018-09-27 10:06:40,70.0
1141,2018-09-27 10:06:50,70.0
1142,2018-09-27 10:07:00,70.0
1143,2018-09-27 10:07:10,70.0
1144,2018-09-27 10:07:20,70.0
1145,2018-09-27 10:07:30,70.0
1146,2018-09-27 10:07:40,70.0
1147,2018-09-27 10:07:50,70.0
1148,2018-09-27 10:08:00,70.0
1149,2018-09-27 10:08:10,70.0
1150,2018-09-27 10:08:20,70.0
1151,2018-09-27 10:08:30,70.0
1152,2018-09-27 10:08:40,70.0
1153,2018-09-27 10:08:50,70.0
1154,2018-09-27 10:09:00,70.0
1155,2018-09-27 10:09:10,70.0
1156,2018-09-27 10:09:20,70.0
1157,2018-09-27 10:09:30,70.0
1158,2018-09-27 10:09:40,70.0
1159,2018-09-27 10:09:50,70.0
1160,2018-09-27 10:10:00,70.0
1161,2018-09-27 10:10:10,70.0
1162,2018-09-27 10:10:20,70.0
1163,2018-09-27 10:10:30,70.0
1164,2018-09-27 10:10:40,70.0
1165,2018-09-27 10:10:50,70.0
1166,2018-09-27 10:11:00,70.0
1167,2018-09-27 10:11:10,70.0
1168,2018-09-27 10:11:20,70.0
1169,2018-09-27 10:11:30,70.0
1170,2018-09-27 10:11:40,70.0
1171,2018-09-27 10:11:50,70.0
1172,2018-09-27 10:12:00,70.0
1173,2018-09-27 10:12:10,70.0
1174,2018-09-27 10:12:20,70.0
1175,2018-09-27 10:12:30,70.0
1176,2018-09-27 10:12:40,70.0
1177,2018-09-27 10:12:50,70.0
1178,2018-09-27 10:13:00,70.0
1179,2018-09-27 10:13:10,70.0
1180,2018-09-27 10:13:20,70.0
1181,2018-09-27 10:13:30,70.0
1182,2018-09-27 10:13:40,70.0
1183,2018-09-27 10:13:50,70.0
1184,2018-09-27 10:14:00,70.0
1185,2018-09-27 10:14:10,70.0
1186,2018-09-27 10:14:20,70.0
1187,2018-09-27 10:14:30,70.0
1188,2018-09-27 10:14:40,70.0
1189,2018-09-27 10:14:50,75.0
1190,2018-09-27 10:15:00,74.166664
1191,2018-09-27 10:15:10,73.333336
1192,2018-09-27 10:15:20,72.5
1193,2018-09-27 10:15:30,71.666664
1194,2018-09-27 10:15:40,70.833336
1195,2018-09-27 10:15:50,70.0
1196,2018-09-27 10:16:00,70.0
1197,2018-09-27 10:16:10,70.0
1198,2018-09-27 10:16:20,70.0
1199,2018-09-27 10:16:30,70.0
1200,2018-09-27 10:16:40,70.0
1201,2018-09-27 10:16:50,70.0
1202,2018-09-27 10:17:00,70.0
1203,2018-09-27 10:17:10,70.0
1204,2018-09-27 10:17:20,70.0
1205,2018-09-27 10:17:30,70.0
1206,2018-09-27 10:17:40,70.0
1207,2018-09-27 10:17:50,70.0
1208,2018-09-27 10:18:00,70.0
1209,2018-09-27 10:18:10,70.0
1210,2018-09-27 10:18:20,70.0
1211,2018-09-27 10:18:30,70.0
1212,2018-09-27 10:18:40,70.0
1213,2018-09-27 10:18:50,70.0
1214,2018-09-27 10:19:00,70.0
1215,2018-09-27 10:19:10,70.0
1216,2018-09-27 10:19:20,70.0
1217,2018-09-27 10:19:30,70.0
1218,2018-09-27 10:19:40,70.0
1219,2018-09-27 10:19:50,70.0
1220,2018-09-27 10:20:00,70.0
1221,2018-09-27 10:20:10,70.0
1222,2018-09-27 10:20:20,70.0
1223,2018-09-27 10:20:30,70.0
1224,2018-09-27 10:20:40,65.0
1225,2018-09-27 10:20:50,65.0
1226,2018-09-27 10:21:00,73.0
1227,2018-09-27 10:21:10,130.0
1228,2018-09-27 10:21:20,127.27273
1229,2018-09-27 10:21:30,124.545456
1230,2018-09-27 10:21:40,121.818184
1231,2018-09-27 10:21:50,119.09091
1232,2018-09-27 10:22:00,116.36364
1233,2018-09-27 10:22:10,113.63636
1234,2018-09-27 10:22:20,110.90909
1235,2018-09-27 10:22:30,108.181816
1236,2018-09-27 10:22:40,105.454544
1237,2018-09-27 10:22:50,102.72727
1238,2018-09-27 10:23:00,100.0
1239,2018-09-27 10:23:10,97.27273
1240,2018-09-27 10:23:20,94.545456
1241,2018-09-27 10:23:30,91.818184
1242,2018-09-27 10:23:40,89.09091
1243,2018-09-27 10:23:50,86.36364
1244,2018-09-27 10:24:00,83.63636
1245,2018-09-27 10:24:10,80.90909
1246,2018-09-27 10:24:20,78.181816
1247,2018-09-27 10:24:30,75.454544
1248,2018-09-27 10:24:40,72.72727
1249,2018-09-27 10:24:50,70.0
1250,2018-09-27 10:25:00,70.0
1251,2018-09-27 10:25:10,70.0
1252,2018-09-27 10:25:20,70.0
1253,2018-09-27 10:25:30,70.0
1254,2018-09-27 10:25:40,70.0
1255,2018-09-27 10:25:50,70.0
1256,2018-09-27 10:26:00,70.0
1257,2018-09-27 10:26:10,70.0
1258,2018-09-27 10:26:20,70.0
1259,2018-09-27 10:26:30,70.0
1260,2018-09-27 10:26:40,70.0
1261,2018-09-27 10:26:50,70.0
1262,2018-09-27 10:27:00,70.0
1263,2018-09-27 10:27:10,70.0
1264,2018-09-27 10:27:20,70.0
1265,2018-09-27 10:27:30,70.0
1266,2018-09-27 10:27:40,70.0
1267,2018-09-27 10:27:50,70.0
1268,2018-09-27 10:28:00,63.0
1269,2018-09-27 10:28:10,63.36842
1270,2018-09-27 10:28:20,63.736843
1271,2018-09-27 10:28:30,64.10526
1272,2018-09-27 10:28:40,64.47369
1273,2018-09-27 10:28:50,64.8421
1274,2018-09-27 10:29:00,65.210526
1275,2018-09-27 10:29:10,65.57895
1276,2018-09-27 10:29:20,65.947365
1277,2018-09-27 10:29:30,66.31579
1278,2018-09-27 10:29:40,66.68421
1279,2018-09-27 10:29:50,67.052635
1280,2018-09-27 10:30:00,67.42105
1281,2018-09-27 10:30:10,67.789474
1282,2018-09-27 10:30:20,68.1579
1283,2018-09-27 10:30:30,68.52631
1284,2018-09-27 10:30:40,68.89474
1285,2018-09-27 10:30:50,69.26316
1286,2018-09-27 10:31:00,69.63158
1287,2018-09-27 10:31:10,70.0
1288,2018-09-27 10:31:20,70.0
1289,2018-09-27 10:31:30,70.0
1290,2018-09-27 10:31:40,70.0
1291,2018-09-27 10:31:50,70.0
1292,2018-09-27 10:32:00,70.0
1293,2018-09-27 10:32:10,70.0
1294,2018-09-27 10:32:20,70.0
1295,2018-09-27 10:32:30,70.0
1296,2018-09-27 10:32:40,70.0
1297,2018-09-27 10:32:50,70.0
1298,2018-09-27 10:33:00,70.0
1299,2018-09-27 10:33:10,70.0
1300,2018-09-27 10:33:20,70.0
1301,2018-09-27 10:33:30,70.0
1302,2018-09-27 10:33:40,70.0
1303,2018-09-27 10:33:50,70.0
1304,2018-09-27 10:34:00,70.0
1305,2018-09-27 10:34:10,70.0
1306,2018-09-27 10:34:20,70.0
1307,2018-09-27 10:34:30,70.0
1308,2018-09-27 10:34:40,70.0
1309,2018-09-27 10:34:50,70.0
1310,2018-09-27 10:35:00,70.0
1311,2018-09-27 10:35:10,70.0
1312,2018-09-27 10:35:20,70.0
1313,2018-09-27 10:35:30,70.0
1314,2018-09-27 10:35:40,70.0
1315,2018-09-27 10:35:50,70.0
1316,2018-09-27 10:36:00,70.0
1317,2018-09-27 10:36:10,70.0
1318,2018-09-27 10:36:20,70.0
1319,2018-09-27 10:36:30,70.0
1320,2018-09-27 10:36:40,70.0
1321,2018-09-27 10:36:50,70.0
1322,2018-09-27 10:37:00,70.0
1323,2018-09-27 10:37:10,70.0
1324,2018-09-27 10:37:20,70.0
1325,2018-09-27 10:37:30,70.0
1326,2018-09-27 10:37:40,70.0
1327,2018-09-27 10:37:50,70.0
1328,2018-09-27 10:38:00,70.0
1329,2018-09-27 10:38:10,70.0
1330,2018-09-27 10:38:20,70.0
1331,2018-09-27 10:38:30,70.0
1332,2018-09-27 10:38:40,70.0
1333,2018-09-27 10:38:50,70.0
1334,2018-09-27 10:39:00,70.0
1335,2018-09-27 10:39:10,70.0
1336,2018-09-27 10:39:20,70.0
1337,2018-09-27 10:39:30,70.0
1338,2018-09-27 10:39:40,70.0
1339,2018-09-27 10:39:50,70.0
1340,2018-09-27 10:40:00,70.0
1341,2018-09-27 10:40:10,57.0
1342,2018-09-27 10:40:20,65.0
1343,2018-09-27 10:40:30,65.2381
1344,2018-09-27 10:40:40,65.47619
1345,2018-09-27 10:40:50,65.71429
1346,2018-09-27 10:41:00,65.95238
1347,2018-09-27 10:41:10,66.190475
1348,2018-09-27 10:41:20,66.42857
1349,2018-09-27 10:41:30,66.666664
1350,2018-09-27 10:41:40,66.90476
1351,2018-09-27 10:41:50,67.14286
1352,2018-09-27 10:42:00,67.38095
1353,2018-09-27 10:42:10,67.61905
1354,2018-09-27 10:42:20,67.85714
1355,2018-09-27 10:42:30,68.09524
1356,2018-09-27 10:42:40,68.333336
1357,2018-09-27 10:42:50,68.57143
1358,2018-09-27 10:43:00,68.809525
1359,2018-09-27 10:43:10,69.04762
1360,2018-09-27 10:43:20,69.28571
1361,2018-09-27 10:43:30,69.52381
1362,2018-09-27 10:43:40,69.7619
1363,2018-09-27 10:43:50,70.0
1364,2018-09-27 10:44:00,70.0
1365,2018-09-27 10:44:10,70.0
1366,2018-09-27 10:44:20,70.0
1367,2018-09-27 10:44:30,70.0
1368,2018-09-27 10:44:40,70.0
1369,2018-09-27 10:44:50,70.0
1370,2018-09-27 10:45:00,70.0
1371,2018-09-27 10:45:10,70.0
1372,2018-09-27 10:45:20,70.0
1373,2018-09-27 10:45:30,70.0
1374,2018-09-27 10:45:40,70.0
1375,2018-09-27 10:45:50,70.0
1376,2018-09-27 10:46:00,70.0
1377,2018-09-27 10:46:10,70.0
1378,2018-09-27 10:46:20,70.0
1379,2018-09-27 10:46:30,70.0
1380,2018-09-27 10:46:40,70.0
1381,2018-09-27 10:46:50,70.0
1382,2018-09-27 10:47:00,70.0
1383,2018-09-27 10:47:10,70.0
1384,2018-09-27 10:47:20,70.0
1385,2018-09-27 10:47:30,70.0
1386,2018-09-27 10:47:40,70.0
1387,2018-09-27 10:47:50,70.0
1388,2018-09-27 10:48:00,70.0
1389,2018-09-27 10:48:10,70.0
1390,2018-09-27 10:48:20,70.0
1391,2018-09-27 10:48:30,70.0
1392,2018-09-27 10:48:40,70.0
1393,2018-09-27 10:48:50,70.0
1394,2018-09-27 10:49:00,70.0
1395,2018-09-27 10:49:10,70.0
1396,2018-09-27 10:49:20,70.0
1397,2018-09-27 10:49:30,70.0
1398,2018-09-27 10:49:40,70.0
1399,2018-09-27 10:49:50,70.0
1400,2018-09-27 10:50:00,70.0
1401,2018-09-27 10:50:10,70.0
1402,2018-09-27 10:50:20,70.0
1403,2018-09-27 10:50:30,70.0
1404,2018-09-27 10:50:40,70.0
1405,2018-09-27 10:50:50,70.0
1406,2018-09-27 10:51:00,70.0
1407,2018-09-27 10:51:10,70.0
1408,2018-09-27 10:51:20,70.0
1409,2018-09-27 10:51:30,70.0
1410,2018-09-27 10:51:40,70.0
1411,2018-09-27 10:51:50,70.0
1412,2018-09-27 10:52:00,70.0
1413,2018-09-27 10:52:10,70.0
1414,2018-09-27 10:52:20,70.0
1415,2018-09-27 10:52:30,70.0
1416,2018-09-27 10:52:40,70.0
1417,2018-09-27 10:52:50,70.0
1418,2018-09-27 10:53:00,70.0
1419,2018-09-27 10:53:10,70.0
1420,2018-09-27 10:53:20,70.0
1421,2018-09-27 10:53:30,70.0
1422,2018-09-27 10:53:40,70.0
1423,2018-09-27 10:53:50,70.0
1424,2018-09-27 10:54:00,70.0
1425,2018-09-27 10:54:10,70.0
1426,2018-09-27 10:54:20,70.0
1427,2018-09-27 10:54:30,70.0
1428,2018-09-27 10:54:40,70.0
1429,2018-09-27 10:54:50,70.0
1430,2018-09-27 10:55:00,70.0
1431,2018-09-27 10:55:10,70.0
1432,2018-09-27 10:55:20,70.0
1433,2018-09-27 10:55:30,70.0
1434,2018-09-27 10:55:40,70.0
1435,2018-09-27 10:55:50,70.0
1436,2018-09-27 10:56:00,70.0
1437,2018-09-27 10:56:10,70.0
1438,2018-09-27 10:56:20,70.0
1439,2018-09-27 10:56:30,70.0
1440,2018-09-27 10:56:40,70.0
