number,index,Heart Rate
1592,2018-04-10 05:38:40,69.0
1593,2018-04-10 05:38:50,70.0
1594,2018-04-10 05:39:00,68.5
1595,2018-04-10 05:39:10,71.5
1596,2018-04-10 05:39:20,70.0
1597,2018-04-10 05:39:30,70.0
1598,2018-04-10 05:39:40,69.0
1599,2018-04-10 05:39:50,75.0
1600,2018-04-10 05:40:00,77.0
1601,2018-04-10 05:40:10,73.0
1602,2018-04-10 05:40:20,71.0
1603,2018-04-10 05:40:30,72.0
1604,2018-04-10 05:40:40,72.5
1605,2018-04-10 05:40:50,73.0
1606,2018-04-10 05:41:00,73.0
1607,2018-04-10 05:41:10,72.0
1608,2018-04-10 05:41:20,73.0
1609,2018-04-10 05:41:30,74.0
1610,2018-04-10 05:41:40,73.5
1611,2018-04-10 05:41:50,73.5
1612,2018-04-10 05:42:00,72.0
1613,2018-04-10 05:42:10,72.0
1614,2018-04-10 05:42:20,72.0
1615,2018-04-10 05:42:30,73.5
1616,2018-04-10 05:42:40,75.5
1617,2018-04-10 05:42:50,75.75
1618,2018-04-10 05:43:00,76.0
1619,2018-04-10 05:43:10,77.0
1620,2018-04-10 05:43:20,76.0
1621,2018-04-10 05:43:30,74.0
1622,2018-04-10 05:43:40,74.0
1623,2018-04-10 05:43:50,74.0
1624,2018-04-10 05:44:00,75.0
1625,2018-04-10 05:44:10,76.0
1626,2018-04-10 05:44:20,74.5
1627,2018-04-10 05:44:30,73.5
1628,2018-04-10 05:44:40,73.0
1629,2018-04-10 05:44:50,74.0
1630,2018-04-10 05:45:00,75.75
1631,2018-04-10 05:45:10,77.5
1632,2018-04-10 05:45:20,75.5
1633,2018-04-10 05:45:30,75.5
1634,2018-04-10 05:45:40,71.5
1635,2018-04-10 05:45:50,71.0
1636,2018-04-10 05:46:00,71.5
1637,2018-04-10 05:46:10,72.0
1638,2018-04-10 05:46:20,73.0
1639,2018-04-10 05:46:30,76.5
1640,2018-04-10 05:46:40,75.0
1641,2018-04-10 05:46:50,75.0
1642,2018-04-10 05:47:00,74.5
1643,2018-04-10 05:47:10,73.0
1644,2018-04-10 05:47:20,74.0
1645,2018-04-10 05:47:30,74.0
1646,2018-04-10 05:47:40,74.0
1647,2018-04-10 05:47:50,74.0
1648,2018-04-10 05:48:00,73.0
1649,2018-04-10 05:48:10,71.5
1650,2018-04-10 05:48:20,70.0
1651,2018-04-10 05:48:30,65.0
1652,2018-04-10 05:48:40,63.5
1653,2018-04-10 05:48:50,63.75
1654,2018-04-10 05:49:00,64.0
1655,2018-04-10 05:49:10,63.5
1656,2018-04-10 05:49:20,66.0
1657,2018-04-10 05:49:30,69.0
1658,2018-04-10 05:49:40,72.0
1659,2018-04-10 05:49:50,65.0
1660,2018-04-10 05:50:00,65.0
1661,2018-04-10 05:50:10,65.0
1662,2018-04-10 05:50:20,65.0
1663,2018-04-10 05:50:30,66.0
1664,2018-04-10 05:50:40,67.0
1665,2018-04-10 05:50:50,76.0
1666,2018-04-10 05:51:00,73.75
1667,2018-04-10 05:51:10,71.5
1668,2018-04-10 05:51:20,70.0
1669,2018-04-10 05:51:30,71.0
1670,2018-04-10 05:51:40,72.0
1671,2018-04-10 05:51:50,74.0
1672,2018-04-10 05:52:00,74.0
1673,2018-04-10 05:52:10,75.0
1674,2018-04-10 05:52:20,75.0
1675,2018-04-10 05:52:30,76.0
1676,2018-04-10 05:52:40,70.5
1677,2018-04-10 05:52:50,79.0
1678,2018-04-10 05:53:00,74.5
1679,2018-04-10 05:53:10,69.5
1680,2018-04-10 05:53:20,68.0
1681,2018-04-10 05:53:30,66.0
1682,2018-04-10 05:53:40,67.0
1683,2018-04-10 05:53:50,68.5
1684,2018-04-10 05:54:00,68.75
1685,2018-04-10 05:54:10,69.0
1686,2018-04-10 05:54:20,70.0
1687,2018-04-10 05:54:30,71.0
1688,2018-04-10 05:54:40,71.0
1689,2018-04-10 05:54:50,68.5
1690,2018-04-10 05:55:00,63.5
1691,2018-04-10 05:55:10,67.0
1692,2018-04-10 05:55:20,68.0
1693,2018-04-10 05:55:30,69.0
1694,2018-04-10 05:55:40,69.0
1695,2018-04-10 05:55:50,70.0
1696,2018-04-10 05:56:00,72.0
1697,2018-04-10 05:56:10,65.5
1698,2018-04-10 05:56:20,67.0
1699,2018-04-10 05:56:30,67.5
1700,2018-04-10 05:56:40,68.0
1701,2018-04-10 05:56:50,68.0
1702,2018-04-10 05:57:00,65.0
1703,2018-04-10 05:57:10,62.0
1704,2018-04-10 05:57:20,62.0
1705,2018-04-10 05:57:30,65.0
1706,2018-04-10 05:57:40,65.5
1707,2018-04-10 05:57:50,64.0
1708,2018-04-10 05:58:00,65.0
1709,2018-04-10 05:58:10,64.0
1710,2018-04-10 05:58:20,66.5
1711,2018-04-10 05:58:30,69.0
1712,2018-04-10 05:58:40,69.25
1713,2018-04-10 05:58:50,69.5
1714,2018-04-10 05:59:00,70.0
1715,2018-04-10 05:59:10,67.0
1716,2018-04-10 05:59:20,64.0
1717,2018-04-10 05:59:30,65.0
1718,2018-04-10 05:59:40,62.0
1719,2018-04-10 05:59:50,63.5
1720,2018-04-10 06:00:00,65.5
1721,2018-04-10 06:00:10,64.0
1722,2018-04-10 06:00:20,64.25
1723,2018-04-10 06:00:30,64.5
1724,2018-04-10 06:00:40,65.5
1725,2018-04-10 06:00:50,66.0
1726,2018-04-10 06:01:00,66.5
1727,2018-04-10 06:01:10,68.0
1728,2018-04-10 06:01:20,68.25
1729,2018-04-10 06:01:30,68.5
1730,2018-04-10 06:01:40,69.5
1731,2018-04-10 06:01:50,64.5
1732,2018-04-10 06:02:00,62.0
1733,2018-04-10 06:02:10,62.0
1734,2018-04-10 06:02:20,61.75
1735,2018-04-10 06:02:30,61.5
1736,2018-04-10 06:02:40,61.5
1737,2018-04-10 06:02:50,62.5
1738,2018-04-10 06:03:00,63.5
1739,2018-04-10 06:03:10,63.0
1740,2018-04-10 06:03:20,61.0
1741,2018-04-10 06:03:30,62.5
1742,2018-04-10 06:03:40,63.5
1743,2018-04-10 06:03:50,62.0
1744,2018-04-10 06:04:00,64.0
1745,2018-04-10 06:04:10,65.0
1746,2018-04-10 06:04:20,65.0
1747,2018-04-10 06:04:30,71.0
1748,2018-04-10 06:04:40,69.5
1749,2018-04-10 06:04:50,67.5
1750,2018-04-10 06:05:00,65.0
1751,2018-04-10 06:05:10,65.5
1752,2018-04-10 06:05:20,65.0
1753,2018-04-10 06:05:30,64.0
1754,2018-04-10 06:05:40,65.0
1755,2018-04-10 06:05:50,63.5
1756,2018-04-10 06:06:00,64.0
1757,2018-04-10 06:06:10,64.0
1758,2018-04-10 06:06:20,67.0
1759,2018-04-10 06:06:30,67.16667
1760,2018-04-10 06:06:40,67.333336
1761,2018-04-10 06:06:50,67.0
1762,2018-04-10 06:07:00,65.5
1763,2018-04-10 06:07:10,64.0
1764,2018-04-10 06:07:20,64.0
1765,2018-04-10 06:07:30,64.0
1766,2018-04-10 06:07:40,62.0
1767,2018-04-10 06:07:50,61.0
1768,2018-04-10 06:08:00,61.5
1769,2018-04-10 06:08:10,61.5
1770,2018-04-10 06:08:20,61.5
1771,2018-04-10 06:08:30,63.0
1772,2018-04-10 06:08:40,64.0
1773,2018-04-10 06:08:50,64.25
1774,2018-04-10 06:09:00,64.5
1775,2018-04-10 06:09:10,65.0
1776,2018-04-10 06:09:20,65.0
1777,2018-04-10 06:09:30,66.0
1778,2018-04-10 06:09:40,65.5
1779,2018-04-10 06:09:50,64.0
1780,2018-04-10 06:10:00,65.0
1781,2018-04-10 06:10:10,66.0
1782,2018-04-10 06:10:20,67.5
1783,2018-04-10 06:10:30,67.75
1784,2018-04-10 06:10:40,68.0
1785,2018-04-10 06:10:50,64.0
1786,2018-04-10 06:11:00,66.0
1787,2018-04-10 06:11:10,69.0
1788,2018-04-10 06:11:20,69.0
1789,2018-04-10 06:11:30,68.0
1790,2018-04-10 06:11:40,66.5
1791,2018-04-10 06:11:50,65.75
1792,2018-04-10 06:12:00,65.0
1793,2018-04-10 06:12:10,66.0
1794,2018-04-10 06:12:20,69.5
1795,2018-04-10 06:12:30,70.0
1796,2018-04-10 06:12:40,69.0
1797,2018-04-10 06:12:50,68.0
1798,2018-04-10 06:13:00,67.0
1799,2018-04-10 06:13:10,67.0
1800,2018-04-10 06:13:20,67.0
1801,2018-04-10 06:13:30,69.0
1802,2018-04-10 06:13:40,71.0
1803,2018-04-10 06:13:50,71.0
1804,2018-04-10 06:14:00,72.0
1805,2018-04-10 06:14:10,73.0
1806,2018-04-10 06:14:20,74.0
1807,2018-04-10 06:14:30,75.0
1808,2018-04-10 06:14:40,76.0
1809,2018-04-10 06:14:50,76.0
1810,2018-04-10 06:15:00,77.0
1811,2018-04-10 06:15:10,79.0
1812,2018-04-10 06:15:20,82.0
1813,2018-04-10 06:15:30,80.0
1814,2018-04-10 06:15:40,78.0
1815,2018-04-10 06:15:50,78.0
1816,2018-04-10 06:16:00,75.0
1817,2018-04-10 06:16:10,73.5
1818,2018-04-10 06:16:20,73.0
1819,2018-04-10 06:16:30,73.0
1820,2018-04-10 06:16:40,73.0
1821,2018-04-10 06:16:50,75.0
1822,2018-04-10 06:17:00,75.5
1823,2018-04-10 06:17:10,76.0
1824,2018-04-10 06:17:20,71.0
1825,2018-04-10 06:17:30,70.0
1826,2018-04-10 06:17:40,71.0
1827,2018-04-10 06:17:50,71.0
1828,2018-04-10 06:18:00,71.5
1829,2018-04-10 06:18:10,72.5
1830,2018-04-10 06:18:20,71.0
1831,2018-04-10 06:18:30,71.0
1832,2018-04-10 06:18:40,70.0
1833,2018-04-10 06:18:50,70.5
1834,2018-04-10 06:19:00,70.0
1835,2018-04-10 06:19:10,70.0
1836,2018-04-10 06:19:20,70.0
1837,2018-04-10 06:19:30,69.5
1838,2018-04-10 06:19:40,69.0
1839,2018-04-10 06:19:50,69.5
1840,2018-04-10 06:20:00,69.75
1841,2018-04-10 06:20:10,70.0
1842,2018-04-10 06:20:20,66.0
1843,2018-04-10 06:20:30,66.0
1844,2018-04-10 06:20:40,69.0
1845,2018-04-10 06:20:50,71.0
1846,2018-04-10 06:21:00,65.0
1847,2018-04-10 06:21:10,65.0
1848,2018-04-10 06:21:20,65.0
1849,2018-04-10 06:21:30,63.5
1850,2018-04-10 06:21:40,65.5
1851,2018-04-10 06:21:50,65.0
1852,2018-04-10 06:22:00,66.5
1853,2018-04-10 06:22:10,67.0
1854,2018-04-10 06:22:20,67.0
1855,2018-04-10 06:22:30,67.0
1856,2018-04-10 06:22:40,67.0
1857,2018-04-10 06:22:50,66.0
1858,2018-04-10 06:23:00,66.0
1859,2018-04-10 06:23:10,68.0
1860,2018-04-10 06:23:20,70.5
1861,2018-04-10 06:23:30,73.0
1862,2018-04-10 06:23:40,75.5
1863,2018-04-10 06:23:50,74.0
1864,2018-04-10 06:24:00,70.5
1865,2018-04-10 06:24:10,68.0
1866,2018-04-10 06:24:20,68.0
1867,2018-04-10 06:24:30,67.0
1868,2018-04-10 06:24:40,67.0
1869,2018-04-10 06:24:50,67.0
1870,2018-04-10 06:25:00,68.0
1871,2018-04-10 06:25:10,66.0
1872,2018-04-10 06:25:20,65.0
1873,2018-04-10 06:25:30,65.5
1874,2018-04-10 06:25:40,66.0
1875,2018-04-10 06:25:50,65.0
1876,2018-04-10 06:26:00,64.0
1877,2018-04-10 06:26:10,63.0
1878,2018-04-10 06:26:20,64.5
1879,2018-04-10 06:26:30,66.0
1880,2018-04-10 06:26:40,64.5
1881,2018-04-10 06:26:50,63.0
1882,2018-04-10 06:27:00,62.0
1883,2018-04-10 06:27:10,63.0
1884,2018-04-10 06:27:20,64.5
1885,2018-04-10 06:27:30,67.0
1886,2018-04-10 06:27:40,68.0
1887,2018-04-10 06:27:50,67.0
1888,2018-04-10 06:28:00,67.25
1889,2018-04-10 06:28:10,67.5
1890,2018-04-10 06:28:20,68.0
1891,2018-04-10 06:28:30,68.5
1892,2018-04-10 06:28:40,67.75
1893,2018-04-10 06:28:50,67.0
1894,2018-04-10 06:29:00,67.0
1895,2018-04-10 06:29:10,67.5
1896,2018-04-10 06:29:20,68.0
1897,2018-04-10 06:29:30,66.0
1898,2018-04-10 06:29:40,65.0
1899,2018-04-10 06:29:50,66.0
1900,2018-04-10 06:30:00,67.0
1901,2018-04-10 06:30:10,68.0
1902,2018-04-10 06:30:20,67.0
1903,2018-04-10 06:30:30,65.0
1904,2018-04-10 06:30:40,66.0
1905,2018-04-10 06:30:50,67.5
1906,2018-04-10 06:31:00,65.5
1907,2018-04-10 06:31:10,65.25
1908,2018-04-10 06:31:20,65.0
1909,2018-04-10 06:31:30,63.5
1910,2018-04-10 06:31:40,63.25
1911,2018-04-10 06:31:50,63.0
1912,2018-04-10 06:32:00,64.0
1913,2018-04-10 06:32:10,64.0
1914,2018-04-10 06:32:20,63.0
1915,2018-04-10 06:32:30,63.0
1916,2018-04-10 06:32:40,63.0
1917,2018-04-10 06:32:50,64.0
1918,2018-04-10 06:33:00,64.0
1919,2018-04-10 06:33:10,64.0
1920,2018-04-10 06:33:20,65.0
1921,2018-04-10 06:33:30,66.0
1922,2018-04-10 06:33:40,68.0
1923,2018-04-10 06:33:50,68.0
1924,2018-04-10 06:34:00,67.5
1925,2018-04-10 06:34:10,67.0
1926,2018-04-10 06:34:20,67.0
1927,2018-04-10 06:34:30,68.0
1928,2018-04-10 06:34:40,67.0
1929,2018-04-10 06:34:50,68.0
1930,2018-04-10 06:35:00,67.0
1931,2018-04-10 06:35:10,66.0
1932,2018-04-10 06:35:20,65.5
1933,2018-04-10 06:35:30,65.0
1934,2018-04-10 06:35:40,66.0
1935,2018-04-10 06:35:50,67.0
1936,2018-04-10 06:36:00,68.5
1937,2018-04-10 06:36:10,68.0
1938,2018-04-10 06:36:20,68.0
1939,2018-04-10 06:36:30,69.0
1940,2018-04-10 06:36:40,68.0
1941,2018-04-10 06:36:50,68.0
1942,2018-04-10 06:37:00,68.0
1943,2018-04-10 06:37:10,67.5
1944,2018-04-10 06:37:20,65.0
1945,2018-04-10 06:37:30,66.0
1946,2018-04-10 06:37:40,66.5
1947,2018-04-10 06:37:50,63.5
1948,2018-04-10 06:38:00,63.5
1949,2018-04-10 06:38:10,63.5
1950,2018-04-10 06:38:20,64.25
1951,2018-04-10 06:38:30,65.0
1952,2018-04-10 06:38:40,66.0
1953,2018-04-10 06:38:50,67.0
1954,2018-04-10 06:39:00,66.0
1955,2018-04-10 06:39:10,66.0
1956,2018-04-10 06:39:20,66.25
1957,2018-04-10 06:39:30,66.5
1958,2018-04-10 06:39:40,67.25
1959,2018-04-10 06:39:50,68.0
1960,2018-04-10 06:40:00,68.0
1961,2018-04-10 06:40:10,69.0
1962,2018-04-10 06:40:20,66.0
1963,2018-04-10 06:40:30,63.0
1964,2018-04-10 06:40:40,65.5
1965,2018-04-10 06:40:50,67.5
1966,2018-04-10 06:41:00,68.0
1967,2018-04-10 06:41:10,68.5
1968,2018-04-10 06:41:20,69.0
1969,2018-04-10 06:41:30,68.5
1970,2018-04-10 06:41:40,70.0
1971,2018-04-10 06:41:50,70.25
1972,2018-04-10 06:42:00,70.5
1973,2018-04-10 06:42:10,67.5
1974,2018-04-10 06:42:20,66.0
1975,2018-04-10 06:42:30,66.0
1976,2018-04-10 06:42:40,67.0
1977,2018-04-10 06:42:50,68.0
1978,2018-04-10 06:43:00,67.0
1979,2018-04-10 06:43:10,67.25
1980,2018-04-10 06:43:20,67.5
1981,2018-04-10 06:43:30,67.75
1982,2018-04-10 06:43:40,68.0
1983,2018-04-10 06:43:50,68.0
1984,2018-04-10 06:44:00,68.0
1985,2018-04-10 06:44:10,68.0
1986,2018-04-10 06:44:20,68.0
1987,2018-04-10 06:44:30,67.0
1988,2018-04-10 06:44:40,66.0
1989,2018-04-10 06:44:50,67.5
1990,2018-04-10 06:45:00,67.75
1991,2018-04-10 06:45:10,68.0
1992,2018-04-10 06:45:20,68.0
1993,2018-04-10 06:45:30,67.0
1994,2018-04-10 06:45:40,67.0
1995,2018-04-10 06:45:50,66.75
1996,2018-04-10 06:46:00,66.5
1997,2018-04-10 06:46:10,66.5
1998,2018-04-10 06:46:20,66.25
1999,2018-04-10 06:46:30,66.0
2000,2018-04-10 06:46:40,66.0
2001,2018-04-10 06:46:50,66.0
2002,2018-04-10 06:47:00,67.0
2003,2018-04-10 06:47:10,68.0
2004,2018-04-10 06:47:20,66.0
2005,2018-04-10 06:47:30,67.0
2006,2018-04-10 06:47:40,67.0
2007,2018-04-10 06:47:50,67.0
2008,2018-04-10 06:48:00,66.0
2009,2018-04-10 06:48:10,66.0
2010,2018-04-10 06:48:20,66.0
2011,2018-04-10 06:48:30,67.0
2012,2018-04-10 06:48:40,67.0
2013,2018-04-10 06:48:50,67.5
2014,2018-04-10 06:49:00,68.0
2015,2018-04-10 06:49:10,68.0
2016,2018-04-10 06:49:20,68.0
2017,2018-04-10 06:49:30,68.0
2018,2018-04-10 06:49:40,68.0
2019,2018-04-10 06:49:50,68.0
2020,2018-04-10 06:50:00,68.0
2021,2018-04-10 06:50:10,68.0
2022,2018-04-10 06:50:20,68.0
2023,2018-04-10 06:50:30,68.0
2024,2018-04-10 06:50:40,68.0
2025,2018-04-10 06:50:50,68.0
2026,2018-04-10 06:51:00,68.0
2027,2018-04-10 06:51:10,68.0
2028,2018-04-10 06:51:20,68.0
2029,2018-04-10 06:51:30,68.0
2030,2018-04-10 06:51:40,68.0
2031,2018-04-10 06:51:50,68.0
2032,2018-04-10 06:52:00,68.0
2033,2018-04-10 06:52:10,69.0
2034,2018-04-10 06:52:20,69.0
2035,2018-04-10 06:52:30,69.0
2036,2018-04-10 06:52:40,69.0
2037,2018-04-10 06:52:50,69.0
2038,2018-04-10 06:53:00,69.0
2039,2018-04-10 06:53:10,69.0
2040,2018-04-10 06:53:20,69.0
2041,2018-04-10 06:53:30,69.0
2042,2018-04-10 06:53:40,69.0
2043,2018-04-10 06:53:50,69.0
2044,2018-04-10 06:54:00,69.0
2045,2018-04-10 06:54:10,70.0
2046,2018-04-10 06:54:20,72.5
2047,2018-04-10 06:54:30,75.5
2048,2018-04-10 06:54:40,77.0
2049,2018-04-10 06:54:50,77.0
2050,2018-04-10 06:55:00,77.0
2051,2018-04-10 06:55:10,74.0
2052,2018-04-10 06:55:20,74.0
2053,2018-04-10 06:55:30,71.5
2054,2018-04-10 06:55:40,70.0
2055,2018-04-10 06:55:50,70.0
2056,2018-04-10 06:56:00,68.0
2057,2018-04-10 06:56:10,67.5
2058,2018-04-10 06:56:20,65.0
2059,2018-04-10 06:56:30,65.0
2060,2018-04-10 06:56:40,64.0
2061,2018-04-10 06:56:50,64.5
2062,2018-04-10 06:57:00,65.0
2063,2018-04-10 06:57:10,65.0
2064,2018-04-10 06:57:20,65.0
2065,2018-04-10 06:57:30,65.0
2066,2018-04-10 06:57:40,65.0
2067,2018-04-10 06:57:50,64.0
2068,2018-04-10 06:58:00,64.0
2069,2018-04-10 06:58:10,62.5
2070,2018-04-10 06:58:20,62.916664
2071,2018-04-10 06:58:30,63.333332
2072,2018-04-10 06:58:40,63.666664
2073,2018-04-10 06:58:50,64.0
2074,2018-04-10 06:59:00,64.0
2075,2018-04-10 06:59:10,65.0
2076,2018-04-10 06:59:20,66.0
2077,2018-04-10 06:59:30,66.0
2078,2018-04-10 06:59:40,64.0
2079,2018-04-10 06:59:50,61.5
2080,2018-04-10 07:00:00,58.5
2081,2018-04-10 07:00:10,61.0
2082,2018-04-10 07:00:20,63.0
2083,2018-04-10 07:00:30,63.0
2084,2018-04-10 07:00:40,67.0
2085,2018-04-10 07:00:50,72.0
2086,2018-04-10 07:01:00,69.5
2087,2018-04-10 07:01:10,63.5
2088,2018-04-10 07:01:20,62.5
2089,2018-04-10 07:01:30,63.0
2090,2018-04-10 07:01:40,62.0
2091,2018-04-10 07:01:50,60.0
2092,2018-04-10 07:02:00,60.0
2093,2018-04-10 07:02:10,60.0
2094,2018-04-10 07:02:20,60.25
2095,2018-04-10 07:02:30,60.5
2096,2018-04-10 07:02:40,61.0
2097,2018-04-10 07:02:50,61.0
2098,2018-04-10 07:03:00,61.0
2099,2018-04-10 07:03:10,61.0
2100,2018-04-10 07:03:20,61.0
2101,2018-04-10 07:03:30,61.0
2102,2018-04-10 07:03:40,61.0
2103,2018-04-10 07:03:50,61.0
2104,2018-04-10 07:04:00,61.0
2105,2018-04-10 07:04:10,61.0
2106,2018-04-10 07:04:20,61.25
2107,2018-04-10 07:04:30,61.5
2108,2018-04-10 07:04:40,64.0
2109,2018-04-10 07:04:50,64.0
2110,2018-04-10 07:05:00,64.0
2111,2018-04-10 07:05:10,64.0
2112,2018-04-10 07:05:20,64.0
2113,2018-04-10 07:05:30,64.0
2114,2018-04-10 07:05:40,64.0
2115,2018-04-10 07:05:50,64.0
2116,2018-04-10 07:06:00,64.0
2117,2018-04-10 07:06:10,64.0
2118,2018-04-10 07:06:20,64.0
2119,2018-04-10 07:06:30,64.0
2120,2018-04-10 07:06:40,64.0
2121,2018-04-10 07:06:50,64.0
2122,2018-04-10 07:07:00,64.0
2123,2018-04-10 07:07:10,64.0
2124,2018-04-10 07:07:20,64.0
2125,2018-04-10 07:07:30,64.0
2126,2018-04-10 07:07:40,64.0
2127,2018-04-10 07:07:50,64.0
2128,2018-04-10 07:08:00,64.0
2129,2018-04-10 07:08:10,64.0
2130,2018-04-10 07:08:20,64.0
2131,2018-04-10 07:08:30,65.5
2132,2018-04-10 07:08:40,68.0
2133,2018-04-10 07:08:50,68.0
2134,2018-04-10 07:09:00,69.0
2135,2018-04-10 07:09:10,70.5
2136,2018-04-10 07:09:20,72.5
2137,2018-04-10 07:09:30,72.5
2138,2018-04-10 07:09:40,72.0
2139,2018-04-10 07:09:50,72.0
2140,2018-04-10 07:10:00,71.0
2141,2018-04-10 07:10:10,70.5
2142,2018-04-10 07:10:20,70.0
2143,2018-04-10 07:10:30,69.0
2144,2018-04-10 07:10:40,69.0
2145,2018-04-10 07:10:50,69.0
2146,2018-04-10 07:11:00,70.0
2147,2018-04-10 07:11:10,70.0
2148,2018-04-10 07:11:20,71.0
2149,2018-04-10 07:11:30,69.0
2150,2018-04-10 07:11:40,69.0
2151,2018-04-10 07:11:50,69.0
2152,2018-04-10 07:12:00,69.0
2153,2018-04-10 07:12:10,69.0
2154,2018-04-10 07:12:20,69.0
2155,2018-04-10 07:12:30,69.0
2156,2018-04-10 07:12:40,69.0
2157,2018-04-10 07:12:50,69.0
2158,2018-04-10 07:13:00,69.0
2159,2018-04-10 07:13:10,69.0
2160,2018-04-10 07:13:20,69.0
2161,2018-04-10 07:13:30,70.0
2162,2018-04-10 07:13:40,70.0
2163,2018-04-10 07:13:50,70.0
2164,2018-04-10 07:14:00,70.0
2165,2018-04-10 07:14:10,70.0
2166,2018-04-10 07:14:20,69.5
2167,2018-04-10 07:14:30,69.75
2168,2018-04-10 07:14:40,70.0
2169,2018-04-10 07:14:50,70.0
2170,2018-04-10 07:15:00,70.0
2171,2018-04-10 07:15:10,70.0
2172,2018-04-10 07:15:20,70.0
2173,2018-04-10 07:15:30,69.0
2174,2018-04-10 07:15:40,69.0
2175,2018-04-10 07:15:50,69.0
2176,2018-04-10 07:16:00,69.0
2177,2018-04-10 07:16:10,68.0
2178,2018-04-10 07:16:20,64.0
2179,2018-04-10 07:16:30,63.5
2180,2018-04-10 07:16:40,63.0
2181,2018-04-10 07:16:50,63.0
2182,2018-04-10 07:17:00,61.5
2183,2018-04-10 07:17:10,61.25
2184,2018-04-10 07:17:20,61.0
2185,2018-04-10 07:17:30,61.0
2186,2018-04-10 07:17:40,61.5
2187,2018-04-10 07:17:50,60.0
2188,2018-04-10 07:18:00,61.0
2189,2018-04-10 07:18:10,61.0
2190,2018-04-10 07:18:20,60.5
2191,2018-04-10 07:18:30,60.0
2192,2018-04-10 07:18:40,60.0
2193,2018-04-10 07:18:50,62.0
2194,2018-04-10 07:19:00,60.5
2195,2018-04-10 07:19:10,61.0
2196,2018-04-10 07:19:20,61.0
2197,2018-04-10 07:19:30,61.0
2198,2018-04-10 07:19:40,62.0
2199,2018-04-10 07:19:50,63.0
2200,2018-04-10 07:20:00,63.0
2201,2018-04-10 07:20:10,63.0
2202,2018-04-10 07:20:20,65.0
2203,2018-04-10 07:20:30,65.0
2204,2018-04-10 07:20:40,66.0
2205,2018-04-10 07:20:50,66.0
2206,2018-04-10 07:21:00,66.0
2207,2018-04-10 07:21:10,66.25
2208,2018-04-10 07:21:20,66.5
2209,2018-04-10 07:21:30,66.5
2210,2018-04-10 07:21:40,66.75
2211,2018-04-10 07:21:50,67.0
2212,2018-04-10 07:22:00,67.0
2213,2018-04-10 07:22:10,67.0
2214,2018-04-10 07:22:20,67.0
2215,2018-04-10 07:22:30,67.5
2216,2018-04-10 07:22:40,66.0
2217,2018-04-10 07:22:50,67.0
2218,2018-04-10 07:23:00,68.0
2219,2018-04-10 07:23:10,68.0
2220,2018-04-10 07:23:20,68.0
2221,2018-04-10 07:23:30,68.0
2222,2018-04-10 07:23:40,68.0
2223,2018-04-10 07:23:50,67.5
2224,2018-04-10 07:24:00,68.0
2225,2018-04-10 07:24:10,69.0
2226,2018-04-10 07:24:20,68.0
2227,2018-04-10 07:24:30,68.0
2228,2018-04-10 07:24:40,68.0
2229,2018-04-10 07:24:50,68.0
2230,2018-04-10 07:25:00,68.0
2231,2018-04-10 07:25:10,68.0
2232,2018-04-10 07:25:20,68.0
2233,2018-04-10 07:25:30,68.0
2234,2018-04-10 07:25:40,68.0
2235,2018-04-10 07:25:50,66.0
2236,2018-04-10 07:26:00,66.5
2237,2018-04-10 07:26:10,68.0
2238,2018-04-10 07:26:20,68.0
2239,2018-04-10 07:26:30,68.0
2240,2018-04-10 07:26:40,68.0
2241,2018-04-10 07:26:50,68.0
2242,2018-04-10 07:27:00,68.0
2243,2018-04-10 07:27:10,67.5
2244,2018-04-10 07:27:20,67.5
2245,2018-04-10 07:27:30,67.5
2246,2018-04-10 07:27:40,68.0
2247,2018-04-10 07:27:50,69.0
2248,2018-04-10 07:28:00,69.0
2249,2018-04-10 07:28:10,69.0
2250,2018-04-10 07:28:20,70.0
2251,2018-04-10 07:28:30,71.0
2252,2018-04-10 07:28:40,70.0
2253,2018-04-10 07:28:50,70.0
2254,2018-04-10 07:29:00,70.0
2255,2018-04-10 07:29:10,70.25
2256,2018-04-10 07:29:20,70.5
2257,2018-04-10 07:29:30,72.0
2258,2018-04-10 07:29:40,72.0
2259,2018-04-10 07:29:50,72.0
2260,2018-04-10 07:30:00,71.0
2261,2018-04-10 07:30:10,70.0
2262,2018-04-10 07:30:20,70.0
2263,2018-04-10 07:30:30,70.0
2264,2018-04-10 07:30:40,68.0
2265,2018-04-10 07:30:50,68.0
2266,2018-04-10 07:31:00,66.0
2267,2018-04-10 07:31:10,66.0
2268,2018-04-10 07:31:20,67.0
2269,2018-04-10 07:31:30,67.0
2270,2018-04-10 07:31:40,68.0
2271,2018-04-10 07:31:50,68.0
2272,2018-04-10 07:32:00,68.0
2273,2018-04-10 07:32:10,68.0
2274,2018-04-10 07:32:20,72.0
2275,2018-04-10 07:32:30,75.0
2276,2018-04-10 07:32:40,77.0
2277,2018-04-10 07:32:50,77.0
2278,2018-04-10 07:33:00,78.0
2279,2018-04-10 07:33:10,78.0
2280,2018-04-10 07:33:20,78.5
2281,2018-04-10 07:33:30,79.0
2282,2018-04-10 07:33:40,79.0
2283,2018-04-10 07:33:50,78.0
2284,2018-04-10 07:34:00,68.5
2285,2018-04-10 07:34:10,67.5
2286,2018-04-10 07:34:20,66.5
2287,2018-04-10 07:34:30,67.0
2288,2018-04-10 07:34:40,67.0
2289,2018-04-10 07:34:50,67.0
2290,2018-04-10 07:35:00,67.0
