,index,Heart_Rate
1997,2018-04-06 12:29:30,114.0
1998,2018-04-06 12:29:40,114.0
1999,2018-04-06 12:29:50,114.0
2000,2018-04-06 12:30:00,116.0
2001,2018-04-06 12:30:10,117.0
2002,2018-04-06 12:30:20,118.5
2003,2018-04-06 12:30:30,115.5
2004,2018-04-06 12:30:40,115.0
2005,2018-04-06 12:30:50,116.5
2006,2018-04-06 12:31:00,118.0
2007,2018-04-06 12:31:10,118.0
2008,2018-04-06 12:31:20,116.0
2009,2018-04-06 12:31:30,114.0
2010,2018-04-06 12:31:40,112.0
2011,2018-04-06 12:31:50,111.0
2012,2018-04-06 12:32:00,110.0
2013,2018-04-06 12:32:10,110.0
2014,2018-04-06 12:32:20,108.0
2015,2018-04-06 12:32:30,107.0
2016,2018-04-06 12:32:40,106.0
2017,2018-04-06 12:32:50,105.75
2018,2018-04-06 12:33:00,105.5
2019,2018-04-06 12:33:10,105.25
2020,2018-04-06 12:33:20,105.0
2021,2018-04-06 12:33:30,105.0
2022,2018-04-06 12:33:40,105.0
2023,2018-04-06 12:33:50,105.0
2024,2018-04-06 12:34:00,103.0
2025,2018-04-06 12:34:10,103.0
2026,2018-04-06 12:34:20,102.0
2027,2018-04-06 12:34:30,98.0
2028,2018-04-06 12:34:40,99.0
2029,2018-04-06 12:34:50,98.0
2030,2018-04-06 12:35:00,103.0
2031,2018-04-06 12:35:10,105.5
2032,2018-04-06 12:35:20,103.5
2033,2018-04-06 12:35:30,101.5
2034,2018-04-06 12:35:40,101.0
2035,2018-04-06 12:35:50,100.0
2036,2018-04-06 12:36:00,100.0
2037,2018-04-06 12:36:10,100.0
2038,2018-04-06 12:36:20,99.0
2039,2018-04-06 12:36:30,99.0
2040,2018-04-06 12:36:40,101.5
2041,2018-04-06 12:36:50,100.0
2042,2018-04-06 12:37:00,99.5
2043,2018-04-06 12:37:10,101.0
2044,2018-04-06 12:37:20,100.0
2045,2018-04-06 12:37:30,100.0
2046,2018-04-06 12:37:40,95.5
2047,2018-04-06 12:37:50,80.5
2048,2018-04-06 12:38:00,78.0
2049,2018-04-06 12:38:10,78.5
2050,2018-04-06 12:38:20,80.5
2051,2018-04-06 12:38:30,84.0
2052,2018-04-06 12:38:40,86.0
2053,2018-04-06 12:38:50,84.5
2054,2018-04-06 12:39:00,81.0
2055,2018-04-06 12:39:10,81.0
2056,2018-04-06 12:39:20,81.0
2057,2018-04-06 12:39:30,82.5
2058,2018-04-06 12:39:40,83.0
2059,2018-04-06 12:39:50,83.0
2060,2018-04-06 12:40:00,83.25
2061,2018-04-06 12:40:10,83.5
2062,2018-04-06 12:40:20,84.5
2063,2018-04-06 12:40:30,85.5
2064,2018-04-06 12:40:40,87.0
2065,2018-04-06 12:40:50,87.0
2066,2018-04-06 12:41:00,88.5
2067,2018-04-06 12:41:10,90.0
2068,2018-04-06 12:41:20,93.0
2069,2018-04-06 12:41:30,92.0
2070,2018-04-06 12:41:40,94.0
2071,2018-04-06 12:41:50,95.5
2072,2018-04-06 12:42:00,97.0
2073,2018-04-06 12:42:10,98.5
2074,2018-04-06 12:42:20,99.0
2075,2018-04-06 12:42:30,95.5
2076,2018-04-06 12:42:40,94.0
2077,2018-04-06 12:42:50,97.5
2078,2018-04-06 12:43:00,97.25
2079,2018-04-06 12:43:10,97.0
2080,2018-04-06 12:43:20,97.0
2081,2018-04-06 12:43:30,98.0
2082,2018-04-06 12:43:40,98.0
2083,2018-04-06 12:43:50,98.0
2084,2018-04-06 12:44:00,97.0
2085,2018-04-06 12:44:10,96.0
2086,2018-04-06 12:44:20,96.0
2087,2018-04-06 12:44:30,96.0
2088,2018-04-06 12:44:40,96.0
2089,2018-04-06 12:44:50,96.0
2090,2018-04-06 12:45:00,96.0
2091,2018-04-06 12:45:10,96.0
2092,2018-04-06 12:45:20,96.0
2093,2018-04-06 12:45:30,95.0
2094,2018-04-06 12:45:40,94.5
2095,2018-04-06 12:45:50,94.0
2096,2018-04-06 12:46:00,93.75
2097,2018-04-06 12:46:10,93.5
2098,2018-04-06 12:46:20,93.0
2099,2018-04-06 12:46:30,92.5
2100,2018-04-06 12:46:40,91.75
2101,2018-04-06 12:46:50,91.0
2102,2018-04-06 12:47:00,91.0
2103,2018-04-06 12:47:10,91.0
2104,2018-04-06 12:47:20,91.0
2105,2018-04-06 12:47:30,92.0
2106,2018-04-06 12:47:40,89.0
2107,2018-04-06 12:47:50,90.0
2108,2018-04-06 12:48:00,90.0
2109,2018-04-06 12:48:10,87.0
2110,2018-04-06 12:48:20,87.0
2111,2018-04-06 12:48:30,87.0
2112,2018-04-06 12:48:40,87.0
2113,2018-04-06 12:48:50,87.5
2114,2018-04-06 12:49:00,88.0
2115,2018-04-06 12:49:10,99.0
2116,2018-04-06 12:49:20,96.0
2117,2018-04-06 12:49:30,96.0
2118,2018-04-06 12:49:40,94.75
2119,2018-04-06 12:49:50,93.5
2120,2018-04-06 12:50:00,95.0
2121,2018-04-06 12:50:10,97.0
2122,2018-04-06 12:50:20,98.0
2123,2018-04-06 12:50:30,99.0
2124,2018-04-06 12:50:40,103.5
2125,2018-04-06 12:50:50,106.0
2126,2018-04-06 12:51:00,105.75
2127,2018-04-06 12:51:10,105.5
2128,2018-04-06 12:51:20,107.0
2129,2018-04-06 12:51:30,107.0
2130,2018-04-06 12:51:40,107.0
2131,2018-04-06 12:51:50,107.0
2132,2018-04-06 12:52:00,106.0
2133,2018-04-06 12:52:10,106.0
2134,2018-04-06 12:52:20,106.0
2135,2018-04-06 12:52:30,106.0
2136,2018-04-06 12:52:40,106.0
2137,2018-04-06 12:52:50,106.0
2138,2018-04-06 12:53:00,105.0
2139,2018-04-06 12:53:10,104.0
2140,2018-04-06 12:53:20,104.5
2141,2018-04-06 12:53:30,103.5
2142,2018-04-06 12:53:40,103.0
2143,2018-04-06 12:53:50,104.0
2144,2018-04-06 12:54:00,104.0
2145,2018-04-06 12:54:10,104.0
2146,2018-04-06 12:54:20,104.0
2147,2018-04-06 12:54:30,104.0
2148,2018-04-06 12:54:40,103.0
2149,2018-04-06 12:54:50,102.0
2150,2018-04-06 12:55:00,102.0
2151,2018-04-06 12:55:10,102.0
2152,2018-04-06 12:55:20,102.0
2153,2018-04-06 12:55:30,102.0
2154,2018-04-06 12:55:40,102.0
2155,2018-04-06 12:55:50,102.0
2156,2018-04-06 12:56:00,102.0
2157,2018-04-06 12:56:10,102.0
2158,2018-04-06 12:56:20,102.0
2159,2018-04-06 12:56:30,102.5
2160,2018-04-06 12:56:40,103.0
2161,2018-04-06 12:56:50,103.5
2162,2018-04-06 12:57:00,104.0
2163,2018-04-06 12:57:10,101.0
2164,2018-04-06 12:57:20,101.0
2165,2018-04-06 12:57:30,99.5
2166,2018-04-06 12:57:40,99.25
2167,2018-04-06 12:57:50,99.0
2168,2018-04-06 12:58:00,98.5
2169,2018-04-06 12:58:10,99.0
2170,2018-04-06 12:58:20,99.0
2171,2018-04-06 12:58:30,99.25
2172,2018-04-06 12:58:40,99.5
2173,2018-04-06 12:58:50,99.75
2174,2018-04-06 12:59:00,100.0
2175,2018-04-06 12:59:10,100.0
2176,2018-04-06 12:59:20,100.0
2177,2018-04-06 12:59:30,100.0
2178,2018-04-06 12:59:40,100.0
2179,2018-04-06 12:59:50,99.75
2180,2018-04-06 13:00:00,99.5
2181,2018-04-06 13:00:10,99.25
2182,2018-04-06 13:00:20,99.0
2183,2018-04-06 13:00:30,98.0
2184,2018-04-06 13:00:40,98.0
2185,2018-04-06 13:00:50,98.0
2186,2018-04-06 13:01:00,96.0
2187,2018-04-06 13:01:10,95.0
2188,2018-04-06 13:01:20,95.0
2189,2018-04-06 13:01:30,95.0
2190,2018-04-06 13:01:40,93.0
2191,2018-04-06 13:01:50,91.5
2192,2018-04-06 13:02:00,91.25
2193,2018-04-06 13:02:10,91.0
2194,2018-04-06 13:02:20,89.0
2195,2018-04-06 13:02:30,89.0
2196,2018-04-06 13:02:40,90.0
2197,2018-04-06 13:02:50,90.0
2198,2018-04-06 13:03:00,90.5
2199,2018-04-06 13:03:10,92.0
2200,2018-04-06 13:03:20,93.0
2201,2018-04-06 13:03:30,94.0
2202,2018-04-06 13:03:40,93.0
2203,2018-04-06 13:03:50,92.0
2204,2018-04-06 13:04:00,92.0
2205,2018-04-06 13:04:10,91.0
2206,2018-04-06 13:04:20,90.0
2207,2018-04-06 13:04:30,90.0
2208,2018-04-06 13:04:40,90.0
2209,2018-04-06 13:04:50,90.0
2210,2018-04-06 13:05:00,90.0
2211,2018-04-06 13:05:10,90.0
2212,2018-04-06 13:05:20,93.5
2213,2018-04-06 13:05:30,96.0
2214,2018-04-06 13:05:40,96.0
2215,2018-04-06 13:05:50,96.0
2216,2018-04-06 13:06:00,94.0
2217,2018-04-06 13:06:10,95.0
2218,2018-04-06 13:06:20,94.0
2219,2018-04-06 13:06:30,93.0
2220,2018-04-06 13:06:40,92.0
2221,2018-04-06 13:06:50,91.0
2222,2018-04-06 13:07:00,90.0
2223,2018-04-06 13:07:10,89.5
2224,2018-04-06 13:07:20,87.0
2225,2018-04-06 13:07:30,87.5
2226,2018-04-06 13:07:40,89.0
2227,2018-04-06 13:07:50,88.0
2228,2018-04-06 13:08:00,88.0
2229,2018-04-06 13:08:10,88.0
2230,2018-04-06 13:08:20,88.0
2231,2018-04-06 13:08:30,88.0
2232,2018-04-06 13:08:40,88.0
2233,2018-04-06 13:08:50,89.0
2234,2018-04-06 13:09:00,88.0
2235,2018-04-06 13:09:10,88.0
2236,2018-04-06 13:09:20,88.0
2237,2018-04-06 13:09:30,88.0
2238,2018-04-06 13:09:40,88.0
2239,2018-04-06 13:09:50,88.0
2240,2018-04-06 13:10:00,88.0
2241,2018-04-06 13:10:10,87.5
2242,2018-04-06 13:10:20,88.0
2243,2018-04-06 13:10:30,89.0
2244,2018-04-06 13:10:40,89.0
2245,2018-04-06 13:10:50,89.0
2246,2018-04-06 13:11:00,89.0
2247,2018-04-06 13:11:10,88.0
2248,2018-04-06 13:11:20,87.0
2249,2018-04-06 13:11:30,86.0
2250,2018-04-06 13:11:40,85.75
2251,2018-04-06 13:11:50,85.5
2252,2018-04-06 13:12:00,86.0
2253,2018-04-06 13:12:10,86.25
2254,2018-04-06 13:12:20,86.5
2255,2018-04-06 13:12:30,85.0
2256,2018-04-06 13:12:40,86.0
2257,2018-04-06 13:12:50,89.0
2258,2018-04-06 13:13:00,90.0
2259,2018-04-06 13:13:10,90.0
2260,2018-04-06 13:13:20,91.5
2261,2018-04-06 13:13:30,90.5
2262,2018-04-06 13:13:40,88.0
2263,2018-04-06 13:13:50,88.0
2264,2018-04-06 13:14:00,88.0
2265,2018-04-06 13:14:10,88.0
2266,2018-04-06 13:14:20,89.5
2267,2018-04-06 13:14:30,90.0
2268,2018-04-06 13:14:40,90.5
2269,2018-04-06 13:14:50,89.5
2270,2018-04-06 13:15:00,88.0
2271,2018-04-06 13:15:10,87.0
2272,2018-04-06 13:15:20,86.0
2273,2018-04-06 13:15:30,86.0
2274,2018-04-06 13:15:40,86.0
2275,2018-04-06 13:15:50,86.0
2276,2018-04-06 13:16:00,86.0
2277,2018-04-06 13:16:10,86.0
2278,2018-04-06 13:16:20,87.0
2279,2018-04-06 13:16:30,86.0
2280,2018-04-06 13:16:40,85.0
2281,2018-04-06 13:16:50,82.0
2282,2018-04-06 13:17:00,83.0
2283,2018-04-06 13:17:10,85.5
2284,2018-04-06 13:17:20,85.0
2285,2018-04-06 13:17:30,84.5
2286,2018-04-06 13:17:40,83.0
2287,2018-04-06 13:17:50,84.0
2288,2018-04-06 13:18:00,85.0
2289,2018-04-06 13:18:10,89.5
2290,2018-04-06 13:18:20,90.0
2291,2018-04-06 13:18:30,90.5
2292,2018-04-06 13:18:40,89.5
2293,2018-04-06 13:18:50,88.5
2294,2018-04-06 13:19:00,89.0
2295,2018-04-06 13:19:10,89.0
2296,2018-04-06 13:19:20,89.0
2297,2018-04-06 13:19:30,89.0
2298,2018-04-06 13:19:40,88.0
2299,2018-04-06 13:19:50,88.0
2300,2018-04-06 13:20:00,88.0
2301,2018-04-06 13:20:10,92.0
2302,2018-04-06 13:20:20,93.0
2303,2018-04-06 13:20:30,94.0
2304,2018-04-06 13:20:40,93.5
2305,2018-04-06 13:20:50,93.0
2306,2018-04-06 13:21:00,93.0
2307,2018-04-06 13:21:10,96.0
2308,2018-04-06 13:21:20,97.0
2309,2018-04-06 13:21:30,96.0
2310,2018-04-06 13:21:40,96.0
2311,2018-04-06 13:21:50,96.0
2312,2018-04-06 13:22:00,93.0
2313,2018-04-06 13:22:10,94.0
2314,2018-04-06 13:22:20,94.0
2315,2018-04-06 13:22:30,94.25
2316,2018-04-06 13:22:40,94.5
2317,2018-04-06 13:22:50,98.0
2318,2018-04-06 13:23:00,101.0
2319,2018-04-06 13:23:10,101.0
2320,2018-04-06 13:23:20,101.0
2321,2018-04-06 13:23:30,101.0
2322,2018-04-06 13:23:40,100.0
2323,2018-04-06 13:23:50,100.25
2324,2018-04-06 13:24:00,100.5
2325,2018-04-06 13:24:10,102.5
2326,2018-04-06 13:24:20,104.0
2327,2018-04-06 13:24:30,104.0
2328,2018-04-06 13:24:40,102.0
2329,2018-04-06 13:24:50,101.0
2330,2018-04-06 13:25:00,101.0
2331,2018-04-06 13:25:10,101.5
2332,2018-04-06 13:25:20,102.0
2333,2018-04-06 13:25:30,103.0
2334,2018-04-06 13:25:40,104.0
2335,2018-04-06 13:25:50,103.0
2336,2018-04-06 13:26:00,103.0
2337,2018-04-06 13:26:10,103.0
2338,2018-04-06 13:26:20,101.5
2339,2018-04-06 13:26:30,100.0
2340,2018-04-06 13:26:40,101.5
2341,2018-04-06 13:26:50,102.5
2342,2018-04-06 13:27:00,103.5
2343,2018-04-06 13:27:10,102.0
2344,2018-04-06 13:27:20,102.0
2345,2018-04-06 13:27:30,104.5
2346,2018-04-06 13:27:40,104.75
2347,2018-04-06 13:27:50,105.0
2348,2018-04-06 13:28:00,106.0
2349,2018-04-06 13:28:10,106.0
2350,2018-04-06 13:28:20,105.0
2351,2018-04-06 13:28:30,102.5
2352,2018-04-06 13:28:40,102.5
2353,2018-04-06 13:28:50,102.5
2354,2018-04-06 13:29:00,104.5
2355,2018-04-06 13:29:10,104.0
2356,2018-04-06 13:29:20,102.0
2357,2018-04-06 13:29:30,102.0
2358,2018-04-06 13:29:40,98.0
2359,2018-04-06 13:29:50,91.5
2360,2018-04-06 13:30:00,90.0
2361,2018-04-06 13:30:10,86.5
2362,2018-04-06 13:30:20,86.0
2363,2018-04-06 13:30:30,86.0
2364,2018-04-06 13:30:40,85.0
2365,2018-04-06 13:30:50,84.75
2366,2018-04-06 13:31:00,84.5
2367,2018-04-06 13:31:10,83.0
2368,2018-04-06 13:31:20,80.0
2369,2018-04-06 13:31:30,80.0
2370,2018-04-06 13:31:40,80.0
2371,2018-04-06 13:31:50,80.0
2372,2018-04-06 13:32:00,80.0
2373,2018-04-06 13:32:10,80.0
2374,2018-04-06 13:32:20,80.0
2375,2018-04-06 13:32:30,80.0
2376,2018-04-06 13:32:40,80.0
2377,2018-04-06 13:32:50,80.0
2378,2018-04-06 13:33:00,80.0
2379,2018-04-06 13:33:10,80.0
2380,2018-04-06 13:33:20,81.0
2381,2018-04-06 13:33:30,82.5
2382,2018-04-06 13:33:40,83.0
2383,2018-04-06 13:33:50,83.0
2384,2018-04-06 13:34:00,83.0
2385,2018-04-06 13:34:10,83.0
2386,2018-04-06 13:34:20,83.0
2387,2018-04-06 13:34:30,83.0
2388,2018-04-06 13:34:40,82.5
2389,2018-04-06 13:34:50,82.0
2390,2018-04-06 13:35:00,81.5
2391,2018-04-06 13:35:10,81.0
2392,2018-04-06 13:35:20,81.0
2393,2018-04-06 13:35:30,81.0
2394,2018-04-06 13:35:40,81.0
2395,2018-04-06 13:35:50,81.0
2396,2018-04-06 13:36:00,81.0
2397,2018-04-06 13:36:10,82.0
2398,2018-04-06 13:36:20,82.0
2399,2018-04-06 13:36:30,83.5
2400,2018-04-06 13:36:40,84.25
2401,2018-04-06 13:36:50,85.0
2402,2018-04-06 13:37:00,86.0
2403,2018-04-06 13:37:10,86.0
2404,2018-04-06 13:37:20,87.0
2405,2018-04-06 13:37:30,87.0
2406,2018-04-06 13:37:40,87.0
2407,2018-04-06 13:37:50,87.0
2408,2018-04-06 13:38:00,86.0
2409,2018-04-06 13:38:10,86.0
2410,2018-04-06 13:38:20,86.0
2411,2018-04-06 13:38:30,85.0
2412,2018-04-06 13:38:40,86.0
2413,2018-04-06 13:38:50,86.0
2414,2018-04-06 13:39:00,88.5
2415,2018-04-06 13:39:10,88.0
2416,2018-04-06 13:39:20,83.0
2417,2018-04-06 13:39:30,83.0
2418,2018-04-06 13:39:40,84.0
2419,2018-04-06 13:39:50,83.5
2420,2018-04-06 13:40:00,83.0
2421,2018-04-06 13:40:10,83.0
2422,2018-04-06 13:40:20,82.0
2423,2018-04-06 13:40:30,83.0
2424,2018-04-06 13:40:40,84.0
2425,2018-04-06 13:40:50,84.0
2426,2018-04-06 13:41:00,83.0
2427,2018-04-06 13:41:10,84.0
2428,2018-04-06 13:41:20,84.0
2429,2018-04-06 13:41:30,85.0
2430,2018-04-06 13:41:40,83.0
2431,2018-04-06 13:41:50,80.0
2432,2018-04-06 13:42:00,80.0
2433,2018-04-06 13:42:10,80.0
2434,2018-04-06 13:42:20,80.0
2435,2018-04-06 13:42:30,80.0
2436,2018-04-06 13:42:40,80.0
2437,2018-04-06 13:42:50,80.0
2438,2018-04-06 13:43:00,79.0
2439,2018-04-06 13:43:10,79.0
2440,2018-04-06 13:43:20,79.0
2441,2018-04-06 13:43:30,80.0
2442,2018-04-06 13:43:40,81.0
2443,2018-04-06 13:43:50,81.0
2444,2018-04-06 13:44:00,81.0
2445,2018-04-06 13:44:10,81.0
2446,2018-04-06 13:44:20,81.0
2447,2018-04-06 13:44:30,82.0
2448,2018-04-06 13:44:40,83.0
2449,2018-04-06 13:44:50,86.0
2450,2018-04-06 13:45:00,89.5
2451,2018-04-06 13:45:10,90.75
2452,2018-04-06 13:45:20,92.0
2453,2018-04-06 13:45:30,92.0
2454,2018-04-06 13:45:40,94.0
2455,2018-04-06 13:45:50,96.5
2456,2018-04-06 13:46:00,98.0
2457,2018-04-06 13:46:10,96.5
2458,2018-04-06 13:46:20,96.75
2459,2018-04-06 13:46:30,97.0
2460,2018-04-06 13:46:40,97.0
2461,2018-04-06 13:46:50,96.5
2462,2018-04-06 13:47:00,96.0
2463,2018-04-06 13:47:10,95.0
2464,2018-04-06 13:47:20,95.0
2465,2018-04-06 13:47:30,94.0
2466,2018-04-06 13:47:40,93.0
2467,2018-04-06 13:47:50,93.5
2468,2018-04-06 13:48:00,93.75
2469,2018-04-06 13:48:10,94.0
2470,2018-04-06 13:48:20,94.0
2471,2018-04-06 13:48:30,94.0
2472,2018-04-06 13:48:40,93.0
2473,2018-04-06 13:48:50,96.0
2474,2018-04-06 13:49:00,99.5
2475,2018-04-06 13:49:10,103.0
2476,2018-04-06 13:49:20,105.5
2477,2018-04-06 13:49:30,110.0
2478,2018-04-06 13:49:40,111.0
2479,2018-04-06 13:49:50,109.0
2480,2018-04-06 13:50:00,110.75
2481,2018-04-06 13:50:10,112.5
2482,2018-04-06 13:50:20,112.0
2483,2018-04-06 13:50:30,109.0
2484,2018-04-06 13:50:40,108.5
2485,2018-04-06 13:50:50,108.0
2486,2018-04-06 13:51:00,108.0
2487,2018-04-06 13:51:10,107.0
2488,2018-04-06 13:51:20,106.0
2489,2018-04-06 13:51:30,105.5
2490,2018-04-06 13:51:40,105.0
2491,2018-04-06 13:51:50,106.0
2492,2018-04-06 13:52:00,102.0
2493,2018-04-06 13:52:10,103.0
2494,2018-04-06 13:52:20,103.0
2495,2018-04-06 13:52:30,103.0
2496,2018-04-06 13:52:40,101.0
2497,2018-04-06 13:52:50,97.0
2498,2018-04-06 13:53:00,98.0
2499,2018-04-06 13:53:10,103.5
2500,2018-04-06 13:53:20,101.0
2501,2018-04-06 13:53:30,102.0
2502,2018-04-06 13:53:40,102.0
2503,2018-04-06 13:53:50,104.0
2504,2018-04-06 13:54:00,103.0
2505,2018-04-06 13:54:10,103.0
2506,2018-04-06 13:54:20,104.0
2507,2018-04-06 13:54:30,105.0
2508,2018-04-06 13:54:40,103.0
2509,2018-04-06 13:54:50,101.0
2510,2018-04-06 13:55:00,100.5
2511,2018-04-06 13:55:10,100.0
2512,2018-04-06 13:55:20,100.0
2513,2018-04-06 13:55:30,100.0
2514,2018-04-06 13:55:40,100.0
2515,2018-04-06 13:55:50,102.0
2516,2018-04-06 13:56:00,102.0
2517,2018-04-06 13:56:10,103.0
2518,2018-04-06 13:56:20,104.0
2519,2018-04-06 13:56:30,104.0
2520,2018-04-06 13:56:40,104.0
2521,2018-04-06 13:56:50,103.0
2522,2018-04-06 13:57:00,102.5
2523,2018-04-06 13:57:10,102.75
2524,2018-04-06 13:57:20,103.0
2525,2018-04-06 13:57:30,100.5
2526,2018-04-06 13:57:40,99.75
2527,2018-04-06 13:57:50,99.0
2528,2018-04-06 13:58:00,99.0
2529,2018-04-06 13:58:10,100.0
2530,2018-04-06 13:58:20,98.0
2531,2018-04-06 13:58:30,99.0
2532,2018-04-06 13:58:40,98.0
2533,2018-04-06 13:58:50,101.0
2534,2018-04-06 13:59:00,97.0
2535,2018-04-06 13:59:10,96.0
2536,2018-04-06 13:59:20,96.0
2537,2018-04-06 13:59:30,96.0
2538,2018-04-06 13:59:40,96.0
2539,2018-04-06 13:59:50,98.0
2540,2018-04-06 14:00:00,102.0
2541,2018-04-06 14:00:10,103.5
2542,2018-04-06 14:00:20,104.5
2543,2018-04-06 14:00:30,105.5
2544,2018-04-06 14:00:40,103.0
2545,2018-04-06 14:00:50,103.0
2546,2018-04-06 14:01:00,105.0
2547,2018-04-06 14:01:10,103.5
2548,2018-04-06 14:01:20,105.0
2549,2018-04-06 14:01:30,105.0
2550,2018-04-06 14:01:40,104.0
2551,2018-04-06 14:01:50,105.0
2552,2018-04-06 14:02:00,106.0
2553,2018-04-06 14:02:10,107.5
2554,2018-04-06 14:02:20,99.0
2555,2018-04-06 14:02:30,97.0
2556,2018-04-06 14:02:40,102.0
2557,2018-04-06 14:02:50,102.0
2558,2018-04-06 14:03:00,104.0
2559,2018-04-06 14:03:10,107.0
2560,2018-04-06 14:03:20,109.0
2561,2018-04-06 14:03:30,108.0
2562,2018-04-06 14:03:40,108.0
2563,2018-04-06 14:03:50,108.5
2564,2018-04-06 14:04:00,109.0
2565,2018-04-06 14:04:10,108.5
2566,2018-04-06 14:04:20,108.75
2567,2018-04-06 14:04:30,109.0
2568,2018-04-06 14:04:40,108.5
2569,2018-04-06 14:04:50,108.0
2570,2018-04-06 14:05:00,106.0
2571,2018-04-06 14:05:10,106.75
2572,2018-04-06 14:05:20,107.5
2573,2018-04-06 14:05:30,107.75
2574,2018-04-06 14:05:40,108.0
2575,2018-04-06 14:05:50,108.0
2576,2018-04-06 14:06:00,108.0
2577,2018-04-06 14:06:10,108.0
2578,2018-04-06 14:06:20,109.0
2579,2018-04-06 14:06:30,108.0
2580,2018-04-06 14:06:40,107.0
2581,2018-04-06 14:06:50,103.0
2582,2018-04-06 14:07:00,102.0
2583,2018-04-06 14:07:10,101.0
2584,2018-04-06 14:07:20,102.0
2585,2018-04-06 14:07:30,102.5
2586,2018-04-06 14:07:40,103.25
2587,2018-04-06 14:07:50,104.0
2588,2018-04-06 14:08:00,104.0
2589,2018-04-06 14:08:10,108.0
2590,2018-04-06 14:08:20,108.0
2591,2018-04-06 14:08:30,110.0
2592,2018-04-06 14:08:40,113.0
2593,2018-04-06 14:08:50,110.0
2594,2018-04-06 14:09:00,109.5
2595,2018-04-06 14:09:10,109.0
2596,2018-04-06 14:09:20,109.0
2597,2018-04-06 14:09:30,109.0
2598,2018-04-06 14:09:40,109.0
2599,2018-04-06 14:09:50,108.0
2600,2018-04-06 14:10:00,108.0
2601,2018-04-06 14:10:10,108.0
2602,2018-04-06 14:10:20,107.0
2603,2018-04-06 14:10:30,106.0
2604,2018-04-06 14:10:40,105.5
2605,2018-04-06 14:10:50,105.0
2606,2018-04-06 14:11:00,105.5
2607,2018-04-06 14:11:10,107.0
2608,2018-04-06 14:11:20,107.5
2609,2018-04-06 14:11:30,108.0
2610,2018-04-06 14:11:40,108.0
2611,2018-04-06 14:11:50,106.0
2612,2018-04-06 14:12:00,105.0
2613,2018-04-06 14:12:10,104.0
2614,2018-04-06 14:12:20,104.0
2615,2018-04-06 14:12:30,104.0
2616,2018-04-06 14:12:40,101.5
2617,2018-04-06 14:12:50,104.0
2618,2018-04-06 14:13:00,107.5
2619,2018-04-06 14:13:10,109.0
2620,2018-04-06 14:13:20,110.0
2621,2018-04-06 14:13:30,111.5
2622,2018-04-06 14:13:40,110.0
2623,2018-04-06 14:13:50,109.0
2624,2018-04-06 14:14:00,109.0
2625,2018-04-06 14:14:10,110.0
2626,2018-04-06 14:14:20,110.0
2627,2018-04-06 14:14:30,110.0
2628,2018-04-06 14:14:40,110.0
2629,2018-04-06 14:14:50,108.0
2630,2018-04-06 14:15:00,110.0
2631,2018-04-06 14:15:10,110.25
2632,2018-04-06 14:15:20,110.5
2633,2018-04-06 14:15:30,111.25
2634,2018-04-06 14:15:40,112.0
2635,2018-04-06 14:15:50,110.5
2636,2018-04-06 14:16:00,108.0
2637,2018-04-06 14:16:10,109.5
2638,2018-04-06 14:16:20,108.0
2639,2018-04-06 14:16:30,106.0
2640,2018-04-06 14:16:40,106.0
2641,2018-04-06 14:16:50,106.0
2642,2018-04-06 14:17:00,103.0
2643,2018-04-06 14:17:10,102.5
2644,2018-04-06 14:17:20,104.0
2645,2018-04-06 14:17:30,105.0
2646,2018-04-06 14:17:40,107.0
2647,2018-04-06 14:17:50,107.0
2648,2018-04-06 14:18:00,107.0
2649,2018-04-06 14:18:10,106.0
2650,2018-04-06 14:18:20,105.0
2651,2018-04-06 14:18:30,106.0
2652,2018-04-06 14:18:40,100.5
2653,2018-04-06 14:18:50,100.5
2654,2018-04-06 14:19:00,100.5
2655,2018-04-06 14:19:10,102.0
2656,2018-04-06 14:19:20,103.0
2657,2018-04-06 14:19:30,105.0
2658,2018-04-06 14:19:40,105.0
2659,2018-04-06 14:19:50,105.5
2660,2018-04-06 14:20:00,106.0
2661,2018-04-06 14:20:10,102.0
2662,2018-04-06 14:20:20,101.0
2663,2018-04-06 14:20:30,86.0
2664,2018-04-06 14:20:40,84.0
2665,2018-04-06 14:20:50,83.0
2666,2018-04-06 14:21:00,83.5
2667,2018-04-06 14:21:10,84.0
2668,2018-04-06 14:21:20,84.0
2669,2018-04-06 14:21:30,87.0
2670,2018-04-06 14:21:40,85.0
2671,2018-04-06 14:21:50,85.0
2672,2018-04-06 14:22:00,85.0
2673,2018-04-06 14:22:10,85.0
2674,2018-04-06 14:22:20,87.0
2675,2018-04-06 14:22:30,90.0
2676,2018-04-06 14:22:40,92.5
2677,2018-04-06 14:22:50,92.75
2678,2018-04-06 14:23:00,93.0
2679,2018-04-06 14:23:10,93.0
2680,2018-04-06 14:23:20,91.5
2681,2018-04-06 14:23:30,90.0
2682,2018-04-06 14:23:40,90.0
2683,2018-04-06 14:23:50,91.5
2684,2018-04-06 14:24:00,92.0
2685,2018-04-06 14:24:10,93.5
2686,2018-04-06 14:24:20,95.0
2687,2018-04-06 14:24:30,96.0
2688,2018-04-06 14:24:40,96.0
2689,2018-04-06 14:24:50,95.5
2690,2018-04-06 14:25:00,95.0
2691,2018-04-06 14:25:10,94.0
2692,2018-04-06 14:25:20,94.5
2693,2018-04-06 14:25:30,94.0
2694,2018-04-06 14:25:40,93.0
2695,2018-04-06 14:25:50,94.0
